process_id,timestamp,checkpoint_path,task_id,repeat_idx,dataset_shape,num_features,n_train,n_test,mse_lr,r2_lr,mse_rf,r2_rf,mse_ridge,r2_ridge,mse_lasso,r2_lasso,mse_enet,r2_enet,mse_huber,r2_huber,mse_bayesridge,r2_bayesridge,mse_svr,r2_svr,mse_knn,r2_knn,mse_dtr,r2_dtr,mse_extratrees,r2_extratrees,mse_gbrt,r2_gbrt,mse_adaboost,r2_adaboost,mse_mlp,r2_mlp,mse_pfn,r2_pfn,model,metric,mean,median,std,iqr,ci95_mean_low,ci95_mean_high,ci95_median_low,ci95_median_high,avg_rank_mse,avg_rank_r2
2210,2025-11-18T17:11:25.681770,final_model_with_bardist.pt,361083,4.0,"(581835, 10)",50,10000,10000,0.05454057455062866,0.3158497214317322,0.03825705610015992,0.5201082580806811,0.0545099601149559,0.31623375415802,0.07972589135169983,-7.176399230957031e-05,0.07972589135169983,-7.176399230957031e-05,0.06042346744019249,0.24205555788810396,0.054534319788217545,0.31592822074890137,0.05209712724985181,0.3465001311269401,0.06988955289125443,0.12331408262252808,0.06625926207479806,0.16885207758496112,0.040608681069495924,0.49060976766048114,0.045409838040736915,0.4303846532103578,0.06361066961272842,0.2020756912087932,0.045954398810863495,0.4235536456108093,0.05747039616107941,0.27909839153289795,,,,,,,,,,,,
2210,2025-11-18T17:12:18.516173,final_model_with_bardist.pt,361084,0.0,"(21613, 16)",50,10000,10000,0.014903323724865913,0.7512221932411194,0.007979976490453213,0.8667920772643942,0.014903469942510128,0.7512197494506836,0.059919536113739014,-0.00022327899932861328,0.059919536113739014,-0.00022327899932861328,0.014948414891557718,0.7504695285410159,0.014903219416737556,0.7512239217758179,0.010170622014669178,0.8302241324740847,0.013591869734227657,0.7731139659881592,0.01660850287510227,0.7227580594519947,0.007882736484245255,0.8684152824516846,0.008323665298565965,0.8610549585835375,0.016153202260476313,0.7303582884961687,0.008851234801113605,0.8522483110427856,0.013051057234406471,0.7821416854858398,,,,,,,,,,,,
2210,2025-11-18T17:13:14.865219,final_model_with_bardist.pt,361084,1.0,"(21613, 16)",50,10000,10000,0.013619227334856987,0.7477365732192993,0.006834116901764013,0.8734144212924382,0.013618292286992073,0.7477538585662842,0.05400838702917099,-0.00037539005279541016,0.05400838702917099,-0.00037539005279541016,0.013643617714209518,0.747284796434758,0.013618608005344868,0.7477480173110962,0.008894725046401776,0.8352466114308366,0.011841588653624058,0.7806630730628967,0.014709598196812812,0.7275400718096241,0.006836826733272106,0.8733642281812312,0.007241215456166269,0.8658738996945826,0.014304211307733886,0.735048888924132,0.00785923097282648,0.8544266223907471,0.011184010654687881,0.7928431034088135,,,,,,,,,,,,
2210,2025-11-18T17:14:08.023174,final_model_with_bardist.pt,361084,2.0,"(21613, 16)",50,10000,10000,0.01335044577717781,0.744839072227478,0.006707489349966924,0.8718028381066022,0.013347326777875423,0.7448986768722534,0.05232212692499161,-8.702278137207031e-06,0.05232212692499161,-8.702278137207031e-06,0.013408271475948974,0.7437338683032968,0.013348803855478764,0.7448704242706299,0.008820866913880399,0.8314108238122782,0.011814143508672714,0.7742016911506653,0.014173861071838448,0.7291015061410477,0.00689026791771434,0.8683094753269395,0.007029474938337708,0.865648875506585,0.01439750904469378,0.7248270252008124,0.007788598537445068,0.8511400818824768,0.011388671584427357,0.7823335528373718,,,,,,,,,,,,
2210,2025-11-18T17:15:05.635140,final_model_with_bardist.pt,361084,3.0,"(21613, 16)",50,10000,10000,0.01401667669415474,0.7444865703582764,0.007251516921393953,0.8678103318121078,0.014015423133969307,0.7445094585418701,0.05485694110393524,-4.76837158203125e-07,0.05485694110393524,-4.76837158203125e-07,0.014049323750757634,0.7438914554004898,0.014015795662999153,0.7445026636123657,0.00935716039197427,0.8294260441223387,0.011964661069214344,0.7818933129310608,0.01404954571760045,0.7438874091128485,0.007374816045848997,0.8655626820408601,0.007596432108566636,0.8615227888552947,0.012865942314195706,0.7654636038398487,0.008207090198993683,0.8503909707069397,0.011808013543486595,0.7847488522529602,,,,,,,,,,,,
2210,2025-11-18T17:15:57.304101,final_model_with_bardist.pt,361084,4.0,"(21613, 16)",50,10000,10000,0.013920430094003677,0.748982310295105,0.006905170832311629,0.8754837508066113,0.013921267352998257,0.7489672899246216,0.05546543002128601,-0.0001703500747680664,0.05546543002128601,-0.0001703500747680664,0.013959371451882453,0.7482801488194626,0.013920925557613373,0.7489733695983887,0.00931561899234489,0.8320177785589749,0.011856329627335072,0.7862029075622559,0.013846852014416345,0.7503091353072509,0.007182136963849884,0.8704894089300323,0.007487689199935677,0.8649795932724639,0.01374387304281192,0.7521660850629288,0.00847289152443409,0.8472141027450562,0.011487743817269802,0.7928493022918701,,,,,,,,,,,,
2210,2025-11-18T17:16:55.127212,final_model_with_bardist.pt,361085,0.0,"(10081, 7)",50,10000,10000,1.4233185052871704,-244.65048217773438,0.8717835359164368,-149.46109717715507,1.416730523109436,-243.51344299316406,0.697437584400177,-119.37071990966797,0.697437584400177,-119.37071990966797,1.2834243847761573,-220.50618028630174,1.4223960638046265,-244.49127197265625,0.5629430582508846,-96.15832738645581,0.9555923938751221,-163.92564392089844,0.9279282238973064,-159.15110737606346,0.866813145437696,-148.60325761719588,0.8785129268719626,-150.62252258241702,0.7103623879500004,-121.60142556143194,0.9183589816093445,-157.49954223632812,0.8927437663078308,-153.07859802246094,,,,,,,,,,,,
2210,2025-11-18T17:17:52.394583,final_model_with_bardist.pt,361085,1.0,"(10081, 7)",50,10000,10000,1.4244507551193237,-242.789306640625,0.878719196180247,-149.3894285528822,1.4178310632705688,-241.65635681152344,0.6974332332611084,-118.363037109375,0.6974332332611084,-118.363037109375,1.2844396990811182,-218.82694038679247,1.4235312938690186,-242.63192749023438,0.5746646515233437,-97.3516565107669,0.9555969834327698,-162.54676818847656,0.9279320535783209,-157.81202081412223,0.8911612985481948,-151.51884677117764,0.8766048694321069,-149.02756961909645,0.7408954836019735,-125.8014274419658,0.9449529051780701,-160.72508239746094,0.8922906517982483,-151.71212768554688,,,,,,,,,,,,
2210,2025-11-18T17:19:01.330720,final_model_with_bardist.pt,361085,2.0,"(10081, 7)",50,10000,10000,1.419927954673767,-257.10986328125,0.8719291569265087,-157.4964222757785,1.4133564233779907,-255.91531372070312,0.697930634021759,-125.8675537109375,0.697930634021759,-125.8675537109375,1.2828245026009293,-232.18763050274927,1.4190093278884888,-256.9429016113281,0.575254127252102,-103.56780845616154,0.9556038975715637,-172.70655822753906,0.9227033367331569,-166.72598614505867,0.8762088094243713,-158.27436346986107,0.8844397630052936,-159.77055921481443,0.6983643338750574,-125.94637802269676,0.8389945030212402,-151.5096893310547,0.8963441252708435,-161.93450927734375,,,,,,,,,,,,
2210,2025-11-18T17:19:57.339591,final_model_with_bardist.pt,361085,3.0,"(10081, 7)",50,10000,10000,1.4266277551651,-240.61184692382812,0.8730544315596982,-146.85939587431207,1.4199562072753906,-239.4819793701172,0.6974217891693115,-117.11446380615234,0.6974217891693115,-117.11446380615234,1.2850467695260313,-216.6338978921533,1.4257069826126099,-240.45591735839844,0.5750441951271215,-96.38875861454495,0.9556031227111816,-160.8397216796875,0.9279325863118338,-156.15349085284828,0.8779323833330729,-147.68551962587094,0.8844514486446867,-148.78958029356426,0.6710459753423326,-112.64749886298611,0.7844653129577637,-131.8560333251953,0.9068623185157776,-152.5850372314453,,,,,,,,,,,,
2210,2025-11-18T17:20:53.320465,final_model_with_bardist.pt,361085,4.0,"(10081, 7)",50,10000,10000,1.4347277879714966,-255.41574096679688,0.8633883980873357,-153.30550615689393,1.427873134613037,-254.190673828125,0.6979616284370422,-123.74028015136719,0.6979616284370422,-123.74028015136719,1.2850744545499655,-228.66959551217928,1.4338120222091675,-255.2520751953125,0.5775754969046925,-102.22478225458258,0.9556503891944885,-169.7946319580078,0.9279787665366006,-164.8491515411766,0.8751602553481964,-155.40938246223672,0.8869226855366602,-157.51157395321206,0.719636769727343,-127.61409331870266,0.8178343772888184,-145.16404724121094,0.9060072302818298,-160.92236328125,,,,,,,,,,,,
2210,2025-11-18T17:21:52.975155,final_model_with_bardist.pt,361086,0.0,"(163065, 4)",50,10000,10000,0.018416551873087883,0.8148301839828491,0.0021253509235302595,0.9786305912105362,0.01837046816945076,0.815293550491333,0.09948573261499405,-0.0002824068069458008,0.09948573261499405,-0.0002824068069458008,0.029111692134388967,0.7072955609893107,0.018415851518511772,0.8148372173309326,0.0036929136426044175,0.9628694817503731,0.0023557906970381737,0.9763136506080627,0.004196910168345476,0.957802032573961,0.002184231332057694,0.9780385762611069,0.0018024751283725337,0.981876956212457,0.008123014160952981,0.9183268944971779,0.0019816376734524965,0.9800755381584167,0.0023523226846009493,0.9763485193252563,,,,,,,,,,,,
2210,2025-11-18T17:22:50.079447,final_model_with_bardist.pt,361086,1.0,"(163065, 4)",50,10000,10000,0.01691344380378723,0.8237159252166748,0.0024262185821254134,0.9747122070601796,0.016938641667366028,0.8234533071517944,0.09595214575529099,-8.213520050048828e-05,0.09595214575529099,-8.213520050048828e-05,0.022953800511734644,0.7607590021776998,0.016913805156946182,0.823712170124054,0.003737814398221551,0.9610418132784624,0.0026649506762623787,0.9722239971160889,0.004522855008895097,0.9528595560991969,0.0025746397521921663,0.9731652550072256,0.0021525192717582555,0.9775648978850405,0.016739694017872456,0.8255268839672796,0.0022063301876187325,0.9770040512084961,0.0026716396678239107,0.9721542596817017,,,,,,,,,,,,
2210,2025-11-18T17:23:47.614815,final_model_with_bardist.pt,361086,2.0,"(163065, 4)",50,10000,10000,0.018498996272683144,0.8204031586647034,0.0023795775881944392,0.9768979551755971,0.018513301387429237,0.8202642798423767,0.10301779955625534,-0.00014460086822509766,0.10301779955625534,-0.00014460086822509766,0.029228046082620217,0.7162405487090038,0.018499169498682022,0.8204014897346497,0.0038196678535583907,0.9629168897853873,0.002701784949749708,0.9737698435783386,0.004252846335399323,0.9587113918204946,0.002468485804938478,0.9760347928989525,0.0020923121779774186,0.9796868612471027,0.0072498005871920925,0.9296155675006261,0.0023036503698676825,0.9776350855827332,0.002622344298288226,0.9745410680770874,,,,,,,,,,,,
2210,2025-11-18T17:24:43.416342,final_model_with_bardist.pt,361086,3.0,"(163065, 4)",50,10000,10000,0.018180374056100845,0.8114561438560486,0.002476532163126401,0.974316543234779,0.018166273832321167,0.8116024136543274,0.09645937383174896,-0.0003546476364135742,0.09645937383174896,-0.0003546476364135742,0.0288076626817681,0.7012433878265376,0.018180135637521744,0.8114586472511292,0.004131532509259135,0.9571529745683961,0.002744267461821437,0.9715399146080017,0.004265962187521981,0.9557588401085118,0.0025129931471211567,0.9739384160616336,0.002185726952736529,0.9773324067714433,0.006964438925201749,0.9277736551567203,0.0022912584245204926,0.976237952709198,0.0027303649112582207,0.9716840982437134,,,,,,,,,,,,
2210,2025-11-18T17:25:43.892134,final_model_with_bardist.pt,361086,4.0,"(163065, 4)",50,10000,10000,0.021027998998761177,0.8118146657943726,0.0027035464094900875,0.9758052195272915,0.0210274551063776,0.8118195533752441,0.11182805150747299,-0.0007799863815307617,0.11182805150747299,-0.0007799863815307617,0.03182088277991908,0.7152261671538523,0.021027948707342148,0.8118151426315308,0.003637528715256808,0.9674467549660406,0.0029382503125816584,0.9737048149108887,0.00465339946926647,0.958355448156721,0.002775363309874792,0.9751625103313484,0.0023794623023234143,0.9787055373469032,0.008736990917314544,0.921810265030241,0.002881098072975874,0.9742162823677063,0.002937756245955825,0.973709225654602,,,,,,,,,,,,
2210,2025-11-18T17:26:57.564647,final_model_with_bardist.pt,361087,0.0,"(13932, 14)",50,10000,10000,0.0990285724401474,-1.2122797966003418,0.011044752625959778,0.7532622874942876,0.09898997098207474,-1.2114174365997314,0.05305944383144379,-0.18533802032470703,0.05305944383144379,-0.18533802032470703,0.07745632568836301,-0.7303598610732474,0.09900502115488052,-1.2117536067962646,0.021689656039732642,0.5154571317694597,0.02738725021481514,0.3881739377975464,0.03638398642183672,0.18718853327122165,0.022828465923330456,0.49001633149319246,0.005105513335518039,0.8859437848691825,0.02379012012993608,0.46853315598035494,0.008427906781435013,0.8117221593856812,0.03358801454305649,0.24965006113052368,,,,,,,,,,,,
2210,2025-11-18T17:28:09.172821,final_model_with_bardist.pt,361087,1.0,"(13932, 14)",50,10000,10000,0.09798938781023026,-1.1374778747558594,0.008045115909413777,0.8245089713730516,0.0979703739285469,-1.1370632648468018,0.05503525957465172,-0.20050406455993652,0.05503525957465172,-0.20050406455993652,0.07904728494547703,-0.7242870707452718,0.09797601401805878,-1.1371862888336182,0.009732398181472507,0.7877036717550405,0.01968870311975479,0.5705231428146362,0.07561696283779859,-0.649460211570521,0.012268351447717466,0.7323860042093872,0.009178362282956754,0.7997890575744064,0.04675401200404044,-0.019862206015577755,0.007630282547324896,0.8335579037666321,0.031148169189691544,0.320553719997406,,,,,,,,,,,,
